Run_ID,Iteration,Route,Execution_Order,UTC_Time,Status,Transport_Retries,HTTP_429_Count,Requested_Executor_Model,Returned_Executor_Model,Router_Model,Returned_Router_Model,Router_Prompt_Tokens,Router_Cached_Tokens,Router_Uncached_Prompt_Tokens,Router_Completion_Tokens,Router_Total_Tokens,Router_Service_Latency_ms,Router_Admission_Wait_ms,Router_Retry_Wait_ms,Router_Rejected_Attempt_Latency_ms,Router_Cost_Actual_USD,Router_Cost_NoCache_USD,Router_Request_ID,Router_System_Fingerprint,Router_Finish_Reason,Router_Refusal,Formula_SHA256,Formula_Tokens,Executor_Prompt_Tokens,Executor_Cached_Tokens,Executor_Uncached_Prompt_Tokens,Executor_Completion_Tokens,Executor_Total_Tokens,Executor_Service_Latency_ms,Executor_Admission_Wait_ms,Executor_Retry_Wait_ms,Executor_Rejected_Attempt_Latency_ms,Executor_Cost_Actual_USD,Executor_Cost_NoCache_USD,Executor_Request_ID,Executor_System_Fingerprint,Executor_Finish_Reason,Executor_Refusal,Prompt_Tokens_Total,Cached_Tokens_Total,Uncached_Prompt_Tokens_Total,Completion_Tokens_Total,Tokens_Total,Route_Service_Latency_ms,Route_Admission_Wait_ms,Route_Retry_Wait_ms,Route_Rejected_Attempt_Latency_ms,Route_Operational_Wall_ms,Cost_Actual_USD,Cost_NoCache_USD,Final_Output,Final_Output_SHA256,Valid_JSON,Clean_JSON,Markdown_Present,Exact_Keys,Exact_Types,JSON_Adherence,Culprit_Extracted,Amount_Extracted,Deadline_Extracted,Culprit_Correct,Amount_Correct,Deadline_Correct,Fields_Correct_0_to_3,Exact_Accuracy,Normalized_Material_Accuracy,Noise_Cat,Noise_Car,Noise_Battery,Noise_48000,Noise_6000,Contamination_Total,Contamination_Binary,Contamination_Terms,Secondary_Noise_Tow_Truck,Secondary_Noise_Vet,Secondary_Noise_4pct_Battery,Secondary_Noise_July_31_2026,Secondary_Noise_August_10_2026,Secondary_Contamination_Total,Secondary_Contamination_Binary,Secondary_Contamination_Terms,Courtesy_Occurrences,Courtesy_Tokens,Courtesy_Terms,Courtesy_Binary,Finish_Reason,Refusal_Present,Truncated,Request_ID,System_Fingerprint
20260810T220659Z,6,A_STATIC_GOD_PROMPT,2,2026-08-10T22:10:02.388129Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,,,,,,,,,,,,,,,,,,,,10242,10112,130,40,10282,812.516,0.000,0.000,0.000,0.013365000000,0.026005000000,req_cb7f7b598f3745398cc56336a5f0a54c,fp_686a62b147,stop,,10242,10112,130,40,10282,812.516,0.000,0.000,0.000,827.547,0.013365000000,0.026005000000,"```json
{
  ""culprit"": ""Ricardo Azevedo"",
  ""amount"": 2400.00,
  ""deadline"": ""2026-08-12""
}
```",5f7b3dcd062f792c962f082f1b0d1ef9c80e699e5caa885d2258281a4cfda4a5,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_cb7f7b598f3745398cc56336a5f0a54c,fp_686a62b147
20260810T220659Z,6,B_DYNAMIC_ROUTER,1,2026-08-10T22:10:01.550374Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,490,0,490,90,580,1796.459,0.000,0.000,0.000,0.000127500000,0.000127500000,req_882dbd0ab2c94a0ea029222bb731ba28,fp_f344a168a1,stop,,17add444b5506a31aca79afb32ce847cb572e8e5f5387a232c3ff964941d2647,90,2011,0,2011,35,2046,866.511,0.000,0.000,0.000,0.005377500000,0.005377500000,req_24d95bc642bc4b8c8894b121a50709e0,fp_823f7203aa,stop,,2501,0,2501,125,2626,2662.970,0.000,0.000,0.000,2704.595,0.005505000000,0.005505000000,"```json
{
  ""culprit"": ""Ricardo"",
  ""amount"": 2400,
  ""deadline"": ""2026-08-12""
}
```",0d454302de023fe82f5759d41ba1f61e8a8e9c99e2fbe286b7a35da7b92548f3,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_24d95bc642bc4b8c8894b121a50709e0,fp_823f7203aa
20260810T220659Z,7,A_STATIC_GOD_PROMPT,1,2026-08-10T22:10:51.848458Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,,,,,,,,,,,,,,,,,,,,10242,10112,130,40,10282,1001.584,48411.225,0.000,0.000,0.013365000000,0.026005000000,req_729df9ebdb9e48d4b94eb62cf4b0454f,fp_686a62b147,stop,,10242,10112,130,40,10282,1001.584,48411.225,0.000,0.000,49435.974,0.013365000000,0.026005000000,"```json
{
  ""culprit"": ""Ricardo Azevedo"",
  ""amount"": 2400.00,
  ""deadline"": ""2026-08-12""
}
```",5f7b3dcd062f792c962f082f1b0d1ef9c80e699e5caa885d2258281a4cfda4a5,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_729df9ebdb9e48d4b94eb62cf4b0454f,fp_686a62b147
20260810T220659Z,7,B_DYNAMIC_ROUTER,2,2026-08-10T22:10:54.486299Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,490,0,490,85,575,1725.622,0.000,0.000,0.000,0.000124500000,0.000124500000,req_44d6ea3c55ac4fbeaa2ae4dc19a62dcd,fp_f344a168a1,stop,,807296f9433886faa7e7b1bc725b4a314b18ed7a1ca61e7ce35b30b91050a7a7,85,2006,0,2006,35,2041,873.763,0.000,0.000,0.000,0.005365000000,0.005365000000,req_6131c5248fff4aecb6730cdc9599029d,fp_acbb4728af,stop,,2496,0,2496,120,2616,2599.385,0.000,0.000,0.000,2634.056,0.005489500000,0.005489500000,"```json
{
  ""culprit"": ""Ricardo"",
  ""amount"": 2400,
  ""deadline"": ""2026-08-12""
}
```",0d454302de023fe82f5759d41ba1f61e8a8e9c99e2fbe286b7a35da7b92548f3,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_6131c5248fff4aecb6730cdc9599029d,fp_acbb4728af
20260810T220659Z,8,A_STATIC_GOD_PROMPT,2,2026-08-10T22:10:57.977201Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,,,,,,,,,,,,,,,,,,,,10242,10112,130,40,10282,876.604,0.000,0.000,0.000,0.013365000000,0.026005000000,req_ecfe40b3c5be4ef48b63584005df545b,fp_686a62b147,stop,,10242,10112,130,40,10282,876.604,0.000,0.000,0.000,895.846,0.013365000000,0.026005000000,"```json
{
  ""culprit"": ""Ricardo Azevedo"",
  ""amount"": 2400.00,
  ""deadline"": ""2026-08-12""
}
```",5f7b3dcd062f792c962f082f1b0d1ef9c80e699e5caa885d2258281a4cfda4a5,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_ecfe40b3c5be4ef48b63584005df545b,fp_686a62b147
20260810T220659Z,8,B_DYNAMIC_ROUTER,1,2026-08-10T22:10:57.063052Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,490,0,490,90,580,1725.864,0.000,0.000,0.000,0.000127500000,0.000127500000,req_1a40247a399f46149eab65ac5a2aa146,fp_f344a168a1,stop,,fa7ab38162488a58d99ce8c828b564e22e7b92ff39763239c6874b42799072d7,90,2011,0,2011,35,2046,786.408,0.000,0.000,0.000,0.005377500000,0.005377500000,req_f6de492e021f4134a414e9683004be5b,fp_686a62b147,stop,,2501,0,2501,125,2626,2512.272,0.000,0.000,0.000,2547.390,0.005505000000,0.005505000000,"```json
{
  ""culprit"": ""Ricardo"",
  ""amount"": 2400,
  ""deadline"": ""2026-08-12""
}
```",0d454302de023fe82f5759d41ba1f61e8a8e9c99e2fbe286b7a35da7b92548f3,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_f6de492e021f4134a414e9683004be5b,fp_686a62b147
20260810T220659Z,9,A_STATIC_GOD_PROMPT,1,2026-08-10T22:11:49.714997Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,,,,,,,,,,,,,,,,,,,,10242,10112,130,40,10282,1410.652,50277.764,0.000,0.000,0.013365000000,0.026005000000,req_57943cdb5f064ac4b9942e9018217ed5,fp_686a62b147,stop,,10242,10112,130,40,10282,1410.652,50277.764,0.000,0.000,51712.368,0.013365000000,0.026005000000,"```json
{
  ""culprit"": ""Ricardo Azevedo"",
  ""amount"": 2400.00,
  ""deadline"": ""2026-08-12""
}
```",5f7b3dcd062f792c962f082f1b0d1ef9c80e699e5caa885d2258281a4cfda4a5,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_57943cdb5f064ac4b9942e9018217ed5,fp_686a62b147
20260810T220659Z,9,B_DYNAMIC_ROUTER,2,2026-08-10T22:11:53.409966Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,490,0,490,87,577,1806.041,0.000,0.000,0.000,0.000125700000,0.000125700000,req_440e69697fce46e5b7005cf1eae2ca4d,fp_f344a168a1,stop,,ebd292e1224000801dfaf9bc2f27644a8f6d23ba947f680f320b1332e5c1b058,87,2008,0,2008,35,2043,1835.785,0.000,0.000,0.000,0.005370000000,0.005370000000,req_e08870ba6b6941d39ad11fd21c724023,fp_84d715c5f9,stop,,2498,0,2498,122,2620,3641.826,0.000,0.000,0.000,3675.426,0.005495700000,0.005495700000,"```json
{
  ""culprit"": ""Ricardo"",
  ""amount"": 2400,
  ""deadline"": ""2026-08-12""
}
```",0d454302de023fe82f5759d41ba1f61e8a8e9c99e2fbe286b7a35da7b92548f3,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_e08870ba6b6941d39ad11fd21c724023,fp_84d715c5f9
20260810T220659Z,10,A_STATIC_GOD_PROMPT,2,2026-08-10T22:11:57.392698Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,,,,,,,,,,,,,,,,,,,,10242,10112,130,40,10282,998.991,0.000,0.000,0.000,0.013365000000,0.026005000000,req_a0ee43d79695446da6e745b74e03c916,fp_686a62b147,stop,,10242,10112,130,40,10282,998.991,0.000,0.000,0.000,1021.638,0.013365000000,0.026005000000,"```json
{
  ""culprit"": ""Ricardo Azevedo"",
  ""amount"": 2400.00,
  ""deadline"": ""2026-08-12""
}
```",5f7b3dcd062f792c962f082f1b0d1ef9c80e699e5caa885d2258281a4cfda4a5,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_a0ee43d79695446da6e745b74e03c916,fp_686a62b147
20260810T220659Z,10,B_DYNAMIC_ROUTER,1,2026-08-10T22:11:56.358387Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,490,0,490,89,579,2200.382,0.000,0.000,0.000,0.000126900000,0.000126900000,req_3b66802826d8431c8aef9863c771b4c0,fp_f344a168a1,stop,,94da87ded7c580fa4e3d287e38ecb0f8809221aa5829155053bdd5edf504bc54,89,2010,0,2010,35,2045,688.905,0.000,0.000,0.000,0.005375000000,0.005375000000,req_7786e7d916fb4dfda8daf3888eb70474,fp_b21e18781d,stop,,2500,0,2500,124,2624,2889.287,0.000,0.000,0.000,2923.443,0.005501900000,0.005501900000,"```json
{
  ""culprit"": ""Ricardo"",
  ""amount"": 2400,
  ""deadline"": ""2026-08-12""
}
```",0d454302de023fe82f5759d41ba1f61e8a8e9c99e2fbe286b7a35da7b92548f3,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_7786e7d916fb4dfda8daf3888eb70474,fp_b21e18781d
20260810T220659Z,11,A_STATIC_GOD_PROMPT,1,2026-08-10T22:12:47.261630Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,,,,,,,,,,,,,,,,,,,,10242,10112,130,40,10282,1595.822,48231.008,0.000,0.000,0.013365000000,0.026005000000,req_8393a1790fcd447aad124e65673610ed,fp_686a62b147,stop,,10242,10112,130,40,10282,1595.822,48231.008,0.000,0.000,49854.537,0.013365000000,0.026005000000,"```json
{
  ""culprit"": ""Ricardo Azevedo"",
  ""amount"": 2400.00,
  ""deadline"": ""2026-08-12""
}
```",5f7b3dcd062f792c962f082f1b0d1ef9c80e699e5caa885d2258281a4cfda4a5,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_8393a1790fcd447aad124e65673610ed,fp_686a62b147
20260810T220659Z,11,B_DYNAMIC_ROUTER,2,2026-08-10T22:12:49.815892Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,gpt-4o-mini-2024-07-18,gpt-4o-mini-2024-07-18,490,0,490,94,584,1713.392,0.000,0.000,0.000,0.000129900000,0.000129900000,req_7954f06a562c4be2b6a7f7f80b3ba711,fp_f344a168a1,stop,,51d71f0e6dc767d5d346c87efca1f68f69bc881e339ab813dae7f91007097712,94,2015,1792,223,21,2036,791.543,0.000,0.000,0.000,0.003007500000,0.005247500000,req_5b4147b1495d4d9cae09054e625df47c,fp_61355badfa,stop,,2505,1792,713,115,2620,2504.935,0.000,0.000,0.000,2540.415,0.003137400000,0.005377400000,"{""culprit"":""Ricardo"",""amount"":2400,""deadline"":""2026-08-12""}",ccb896d2b5fb345a2574a9289da9986c8001dfd045655b561ba373913955ad78,1,1,0,1,1,1,Ricardo,2400,2026-08-12,1,1,1,3,1,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_5b4147b1495d4d9cae09054e625df47c,fp_61355badfa
20260810T220659Z,12,A_STATIC_GOD_PROMPT,2,2026-08-10T22:12:55.148872Z,ok,0,0,gpt-4o-2024-11-20,gpt-4o-2024-11-20,,,,,,,,,,,,,,,,,,,,10242,10112,130,40,10282,2548.665,0.000,0.000,0.000,0.013365000000,0.026005000000,req_ecc188253c0e451d89ff37f20ed8624c,fp_686a62b147,stop,,10242,10112,130,40,10282,2548.665,0.000,0.000,0.000,2562.681,0.013365000000,0.026005000000,"```json
{
  ""culprit"": ""Ricardo Azevedo"",
  ""amount"": 2400.00,
  ""deadline"": ""2026-08-12""
}
```",5f7b3dcd062f792c962f082f1b0d1ef9c80e699e5caa885d2258281a4cfda4a5,0,0,1,0,0,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,[],0,0,0,0,0,0,0,[],0,0,[],0,stop,0,0,req_ecc188253c0e451d89ff37f20ed8624c,fp_686a62b147
